seed,time_solve,size_bytes
328, 211.44877791404724, 286825559
405, 194.1115367412567, 314640227
89, 261.8284561634064, 329923815
59, 207.30231285095215, 290431050
949, 186.33264803886414, 262320581
364, 191.3697211742401, 299389387
628, 226.3799295425415, 308118700
995, 194.18712186813354, 292581528
188, 233.42134881019592, 319238514
75, 195.4851713180542, 280910343
229, 197.90481686592102, 312104725
288, 211.81145429611206, 318481479
751, 207.8831250667572, 327377395
314, 218.40809726715088, 340522950
999, 208.5070412158966, 276691737
492, 188.11000394821167, 288414629
60, 216.8790557384491, 282379718
132, 221.40299654006958, 298907435
467, 206.04744815826416, 275422703
248, 216.86355447769165, 339291377
855, 174.44424653053284, 295508247
648, 197.34766387939453, 278730760
231, 187.04680728912354, 282360739
727, 168.38474464416504, 258247046
19, 265.91862201690674, 289912987
975, 155.8209011554718, 252413839
459, 207.55364966392517, 275402589
22, 203.31393027305603, 270898035
367, 181.74943089485168, 271631359
803, 194.40174913406372, 268012561
309, 211.35639309883118, 307830096
372, 199.37701153755188, 312387367
887, 192.22849655151367, 288803033
421, 226.1663942337036, 344898727
929, 185.14942526817322, 258702694
642, 234.2456305027008, 346075813
462, 211.63476133346558, 331153833
609, 194.045960187912, 303118432
120, 211.93429279327393, 286486453
554, 239.1393482685089, 328480045
259, 230.09739756584167, 303231061
408, 202.7369191646576, 307570501
478, 193.87246370315552, 314294583
38, 224.05908131599426, 285635282
715, 200.25188899040222, 290997216
787, 231.58289074897766, 322579157
272, 203.5270538330078, 299690464
174, 220.15852761268616, 293424599
41, 229.7906997203827, 299486817
759, 194.8135449886322, 270533060
228, 200.4891872406006, 278990642
50, 189.82664132118225, 300431124
126, 224.9368143081665, 298312617
9, 228.90170073509216, 311170394
80, 188.18162322044373, 282188001
142, 210.9682867527008, 310780926
922, 244.08056139945984, 332815436
377, 199.04071688652039, 274804436
674, 202.04507851600647, 282342235
509, 187.91229128837585, 276865193
279, 166.67865204811096, 260742725
952, 215.5690143108368, 285483148
612, 208.9248583316803, 301939501
734, 204.70577001571655, 282873251
832, 193.97016620635986, 266188249
932, 190.33802247047424, 298583735
555, 201.10190606117249, 278689581
874, 209.08715391159058, 301101343
940, 215.1356556415558, 280766483
276, 183.35981798171997, 285560250
512, 184.80847787857056, 297141707
699, 210.95690274238586, 301024460
511, 228.0181097984314, 308174783
407, 209.782399892807, 286734223
216, 210.6606855392456, 339923722
196, 232.2499372959137, 293891611
947, 199.46708297729492, 306830246
722, 191.63221621513367, 295286400
580, 203.37190222740173, 290460449
436, 207.8457486629486, 296847308
647, 183.33181023597717, 282571852
837, 185.13174271583557, 291031855
302, 235.64135265350342, 294398790
290, 202.36864233016968, 286399971
717, 193.1518144607544, 269797688
935, 187.76103401184082, 293771404
833, 210.28045463562012, 317571647
244, 186.31290483474731, 276350218
704, 169.7046253681183, 255370644
160, 197.58700489997864, 291724444
601, 192.60616445541382, 305294510
428, 232.3602967262268, 310795642
645, 188.00603199005127, 270384334
918, 213.202299118042, 309609200
418, 205.2126784324646, 289058906
854, 185.95171928405762, 280106171
831, 199.41997408866882, 302951572
135, 210.44941759109497, 283202608
273, 208.85613179206848, 315578524
224, 222.66258573532104, 293016115
124, 234.36911749839783, 332350722
909, 207.78775310516357, 300445489
865, 188.54858493804932, 266500497
49, 210.50698256492615, 271835349
630, 197.96046209335327, 319378248
529, 183.84619426727295, 282738724
465, 213.7678849697113, 310035214
194, 211.5639157295227, 284804477
598, 176.451025724411, 270923820
121, 223.67738819122314, 301162809
644, 213.6971800327301, 316522891
429, 211.07551074028015, 303032072
437, 190.58369708061218, 268113880
559, 199.6078815460205, 278059499
438, 202.54984974861145, 295074855
919, 216.03143119812012, 295388637
588, 227.8831386566162, 291834549
296, 226.8137936592102, 293470537
226, 185.08282279968262, 268697566
348, 215.22003030776978, 283763202
681, 226.41871118545532, 301620802
556, 189.9044907093048, 275975105
817, 210.91968369483948, 306941228
380, 226.1693058013916, 330314302
790, 220.54886960983276, 294277323
218, 210.53681015968323, 286306015
